"date","coin","구성요소","가격"
"2023-12-07","SHIB","close",0.0134
"2023-12-08","SHIB","close",0.0139
"2023-12-09","SHIB","close",0.0138
"2023-12-10","SHIB","close",0.0141
"2023-12-11","SHIB","close",0.0131
"2023-12-12","SHIB","close",0.0132
"2023-12-13","SHIB","close",0.0135
"2023-12-14","SHIB","close",0.0138
"2023-12-15","SHIB","close",0.0134
"2023-12-16","SHIB","close",0.0159
"2023-12-17","SHIB","close",0.0141
"2023-12-18","SHIB","close",0.0143
"2023-12-19","SHIB","close",0.0138
"2023-12-20","SHIB","close",0.0139
"2023-12-21","SHIB","close",0.0141
"2023-12-22","SHIB","close",0.0147
"2023-12-23","SHIB","close",0.015
"2023-12-24","SHIB","close",0.0143
"2023-12-25","SHIB","close",0.0146
"2023-12-26","SHIB","close",0.0143
"2023-12-27","SHIB","close",0.0146
"2023-12-28","SHIB","close",0.0141
"2023-12-29","SHIB","close",0.014
"2023-12-30","SHIB","close",0.014
"2023-12-31","SHIB","close",0.014
"2024-01-01","SHIB","close",0.0142
"2024-01-02","SHIB","close",0.0142
"2024-01-03","SHIB","close",0.0131
"2024-01-04","SHIB","close",0.0135
"2024-01-05","SHIB","close",0.0133
"2024-01-06","SHIB","close",0.013
"2024-01-07","SHIB","close",0.0122
"2024-01-08","SHIB","close",0.013
"2024-01-09","SHIB","close",0.013
"2024-01-10","SHIB","close",0.0136
"2024-01-11","SHIB","close",0.0139
"2024-01-12","SHIB","close",0.0134
"2024-01-13","SHIB","close",0.0136
"2024-01-14","SHIB","close",0.0132
"2024-01-15","SHIB","close",0.0132
"2024-01-16","SHIB","close",0.0132
"2024-01-17","SHIB","close",0.013
"2024-01-18","SHIB","close",0.0128
"2024-01-19","SHIB","close",0.0129
"2024-01-20","SHIB","close",0.0133
"2024-01-21","SHIB","close",0.0128
"2024-01-22","SHIB","close",0.0123
"2024-01-23","SHIB","close",0.0123
"2024-01-24","SHIB","close",0.0123
"2024-01-25","SHIB","close",0.0123
"2024-01-26","SHIB","close",0.0125
"2024-01-27","SHIB","close",0.0126
"2024-01-28","SHIB","close",0.01239
"2024-01-29","SHIB","close",0.01257
"2024-01-30","SHIB","close",0.01243
"2024-01-31","SHIB","close",0.01236
"2024-02-01","SHIB","close",0.01242
"2024-02-02","SHIB","close",0.01247
"2024-02-03","SHIB","close",0.01256
"2024-02-04","SHIB","close",0.0123
"2024-02-05","SHIB","close",0.01229
"2024-02-06","SHIB","close",0.01216
"2024-02-07","SHIB","close",0.01232
"2024-02-08","SHIB","close",0.0126
"2024-02-09","SHIB","close",0.01269
"2024-02-10","SHIB","close",0.0127
"2024-02-11","SHIB","close",0.01272
"2024-02-12","SHIB","close",0.0129
"2024-02-13","SHIB","close",0.01283
"2024-02-14","SHIB","close",0.01321
"2024-02-15","SHIB","close",0.01354
"2024-02-16","SHIB","close",0.01365
"2024-02-17","SHIB","close",0.01332
"2024-02-18","SHIB","close",0.01343
"2024-02-19","SHIB","close",0.01375
"2024-02-20","SHIB","close",0.01349
"2024-02-21","SHIB","close",0.01335
"2024-02-22","SHIB","close",0.01328
"2024-02-23","SHIB","close",0.01327
"2024-02-24","SHIB","close",0.01328
"2024-02-25","SHIB","close",0.01332
"2024-02-26","SHIB","close",0.01381
"2024-02-27","SHIB","close",0.015
"2024-02-28","SHIB","close",0.01643
"2024-02-29","SHIB","close",0.01763
"2024-03-01","SHIB","close",0.02371
"2024-03-02","SHIB","close",0.03142
"2024-03-03","SHIB","close",0.03147
"2024-03-04","SHIB","close",0.0503
"2024-03-05","SHIB","close",0.05061
"2024-03-06","SHIB","close",0.04711
"2024-03-07","SHIB","close",0.04445
"2024-03-08","SHIB","close",0.04995
"2024-03-09","SHIB","close",0.04906
"2024-03-10","SHIB","close",0.04658
"2024-03-11","SHIB","close",0.04719
"2024-03-12","SHIB","close",0.04564
"2024-03-13","SHIB","close",0.04575
"2024-03-14","SHIB","close",0.04624
"2024-03-15","SHIB","close",0.04343
"2024-03-16","SHIB","close",0.03787
"2024-03-17","SHIB","close",0.04326
"2024-03-18","SHIB","close",0.03936
"2024-03-19","SHIB","close",0.03722
"2024-03-20","SHIB","close",0.04088
"2024-03-21","SHIB","close",0.03963
"2024-03-22","SHIB","close",0.03908
"2024-03-23","SHIB","close",0.03954
"2024-03-24","SHIB","close",0.04041
"2024-03-25","SHIB","close",0.04081
"2024-03-26","SHIB","close",0.04374
"2024-03-27","SHIB","close",0.04346
"2024-03-28","SHIB","close",0.04572
"2024-03-29","SHIB","close",0.044
"2024-03-30","SHIB","close",0.04289
"2024-03-31","SHIB","close",0.04354
"2024-04-01","SHIB","close",0.04121
"2024-04-02","SHIB","close",0.03876
"2024-04-03","SHIB","close",0.03856
"2024-04-04","SHIB","close",0.04024
"2024-04-05","SHIB","close",0.03894
"2024-04-06","SHIB","close",0.03946
"2024-04-07","SHIB","close",0.04038
"2024-04-08","SHIB","close",0.04094
"2024-04-09","SHIB","close",0.03957
"2024-04-10","SHIB","close",0.03998
"2024-04-11","SHIB","close",0.03947
"2024-04-12","SHIB","close",0.03685
"2024-04-13","SHIB","close",0.03212
"2024-04-14","SHIB","close",0.03422
"2024-04-15","SHIB","close",0.03339
"2024-04-16","SHIB","close",0.034
"2024-04-17","SHIB","close",0.0329
"2024-04-18","SHIB","close",0.03354
"2024-04-19","SHIB","close",0.03348
"2024-04-20","SHIB","close",0.0382
"2024-04-21","SHIB","close",0.03837
"2024-04-22","SHIB","close",0.03914
"2024-04-23","SHIB","close",0.03884
"2024-04-24","SHIB","close",0.03734
"2024-04-25","SHIB","close",0.037
"2024-04-26","SHIB","close",0.03638
"2024-04-27","SHIB","close",0.03573
"2024-04-28","SHIB","close",0.0348
"2024-04-29","SHIB","close",0.03454
"2024-04-30","SHIB","close",0.03216
"2024-05-01","SHIB","close",0.03243
"2024-05-02","SHIB","close",0.03206
"2024-05-03","SHIB","close",0.03473
"2024-05-04","SHIB","close",0.03542
"2024-05-05","SHIB","close",0.03476
"2024-05-06","SHIB","close",0.03481
"2023-05-08","SNT","close",32.5
"2023-05-09","SNT","close",33.2
"2023-05-10","SNT","close",33.9
"2023-05-11","SNT","close",32.9
"2023-05-12","SNT","close",33
"2023-05-13","SNT","close",33.1
"2023-05-14","SNT","close",33
"2023-05-15","SNT","close",32.7
"2023-05-16","SNT","close",32.9
"2023-05-17","SNT","close",33.7
"2023-05-18","SNT","close",34.7
"2023-05-19","SNT","close",33.4
"2023-05-20","SNT","close",32.9
"2023-05-21","SNT","close",32.3
"2023-05-22","SNT","close",31.9
"2023-05-23","SNT","close",31.8
"2023-05-24","SNT","close",30.9
"2023-05-25","SNT","close",30.9
"2023-05-26","SNT","close",31
"2023-05-27","SNT","close",30.8
"2023-05-28","SNT","close",31.8
"2023-05-29","SNT","close",31.7
"2023-05-30","SNT","close",31.7
"2023-05-31","SNT","close",31.2
"2023-06-01","SNT","close",30.9
"2023-06-02","SNT","close",31.1
"2023-06-03","SNT","close",31.5
"2023-06-04","SNT","close",31.6
"2023-06-05","SNT","close",30
"2023-06-06","SNT","close",30.6
"2023-06-07","SNT","close",29.8
"2023-06-08","SNT","close",29.6
"2023-06-09","SNT","close",30.1
"2023-06-10","SNT","close",26.6
"2023-06-11","SNT","close",26.8
"2023-06-12","SNT","close",26.9
"2023-06-13","SNT","close",26.6
"2023-06-14","SNT","close",25.8
"2023-06-15","SNT","close",26
"2023-06-16","SNT","close",26.4
"2023-06-17","SNT","close",26.6
"2023-06-18","SNT","close",26.2
"2023-06-19","SNT","close",26.6
"2023-06-20","SNT","close",27
"2023-06-21","SNT","close",28.7
"2023-06-22","SNT","close",28.6
"2023-06-23","SNT","close",30.4
"2023-06-24","SNT","close",31
"2023-06-25","SNT","close",30.5
"2023-06-26","SNT","close",31.2
"2023-06-27","SNT","close",31.7
"2023-06-28","SNT","close",30.1
"2023-06-29","SNT","close",30.2
"2023-06-30","SNT","close",31.5
"2023-07-01","SNT","close",33.1
"2023-07-02","SNT","close",31.9
"2023-07-03","SNT","close",31.8
"2023-07-04","SNT","close",33.4
"2023-07-05","SNT","close",32.3
"2023-07-06","SNT","close",31.4
"2023-07-07","SNT","close",31.4
"2023-07-08","SNT","close",31.2
"2023-07-09","SNT","close",31.3
"2023-07-10","SNT","close",30.7
"2023-07-11","SNT","close",31.9
"2023-07-12","SNT","close",31.8
"2023-07-13","SNT","close",38.9
"2023-07-14","SNT","close",34.4
"2023-07-15","SNT","close",33.4
"2023-07-16","SNT","close",33.4
"2023-07-17","SNT","close",32.5
"2023-07-18","SNT","close",33
"2023-07-19","SNT","close",34.5
"2023-07-20","SNT","close",33.8
"2023-07-21","SNT","close",33.3
"2023-07-22","SNT","close",33.2
"2023-07-23","SNT","close",33.5
"2023-07-24","SNT","close",32.1
"2023-07-25","SNT","close",32.4
"2023-07-26","SNT","close",32.9
"2023-07-27","SNT","close",32.7
"2023-07-28","SNT","close",33.2
"2023-07-29","SNT","close",34.2
"2023-07-30","SNT","close",33
"2023-07-31","SNT","close",32.7
"2023-08-01","SNT","close",33
"2023-08-02","SNT","close",32.6
"2023-08-03","SNT","close",33.6
"2023-08-04","SNT","close",33.6
"2023-08-05","SNT","close",33.5
"2023-08-06","SNT","close",33.5
"2023-08-07","SNT","close",33.1
"2023-08-08","SNT","close",34
"2023-08-09","SNT","close",34.3
"2023-08-10","SNT","close",33.7
"2023-08-11","SNT","close",34.3
"2023-08-12","SNT","close",34.1
"2023-08-13","SNT","close",33.7
"2023-08-14","SNT","close",33.6
"2023-08-15","SNT","close",32.6
"2023-08-16","SNT","close",30.7
"2023-08-17","SNT","close",29.1
"2023-08-18","SNT","close",29.3
"2023-08-19","SNT","close",29.6
"2023-08-20","SNT","close",31.9
"2023-08-21","SNT","close",30.5
"2023-08-22","SNT","close",29.9
"2023-08-23","SNT","close",30.3
"2023-08-24","SNT","close",29.8
"2023-08-25","SNT","close",29.6
"2023-08-26","SNT","close",30.5
"2023-08-27","SNT","close",29.8
"2023-08-28","SNT","close",29.2
"2023-08-29","SNT","close",30.5
"2023-08-30","SNT","close",29.7
"2023-08-31","SNT","close",29
"2023-09-01","SNT","close",29
"2023-09-02","SNT","close",29.1
"2023-09-03","SNT","close",29.1
"2023-09-04","SNT","close",29
"2023-09-05","SNT","close",29.1
"2023-09-06","SNT","close",29.2
"2023-09-07","SNT","close",29.3
"2023-09-08","SNT","close",29.3
"2023-09-09","SNT","close",29.4
"2023-09-10","SNT","close",29.8
"2023-09-11","SNT","close",28.9
"2023-09-12","SNT","close",28.7
"2023-09-13","SNT","close",29.3
"2023-09-14","SNT","close",29.8
"2023-09-15","SNT","close",30.3
"2023-09-16","SNT","close",30.4
"2023-09-17","SNT","close",29.6
"2023-09-18","SNT","close",29.6
"2023-09-19","SNT","close",30.3
"2023-09-20","SNT","close",31.1
"2023-09-21","SNT","close",30.2
"2023-09-22","SNT","close",31
"2023-09-23","SNT","close",31.7
"2023-09-24","SNT","close",30.3
"2023-09-25","SNT","close",30.7
"2023-09-26","SNT","close",30.5
"2023-09-27","SNT","close",31.3
"2023-09-28","SNT","close",31.8
"2023-09-29","SNT","close",32.4
"2023-09-30","SNT","close",32
"2023-10-01","SNT","close",32.9
"2023-10-02","SNT","close",31.8
"2023-10-03","SNT","close",32.2
"2023-10-04","SNT","close",31.6
"2023-10-05","SNT","close",31.4
"2023-10-06","SNT","close",33.5
"2023-10-07","SNT","close",32.9
"2023-10-08","SNT","close",32.9
"2023-10-09","SNT","close",32.1
"2023-10-10","SNT","close",31.9
"2023-10-11","SNT","close",31.1
"2023-10-12","SNT","close",31.7
"2023-10-13","SNT","close",32.5
"2023-10-14","SNT","close",32.8
"2023-10-15","SNT","close",34.2
"2023-10-16","SNT","close",34.4
"2023-10-17","SNT","close",36.2
"2023-10-18","SNT","close",34.7
"2023-10-19","SNT","close",34.1
"2023-10-20","SNT","close",35.4
"2023-10-21","SNT","close",36.8
"2023-10-22","SNT","close",35.5
"2023-10-23","SNT","close",37.1
"2023-10-24","SNT","close",37.9
"2023-10-25","SNT","close",40.3
"2023-10-26","SNT","close",38.7
"2023-10-27","SNT","close",38.9
"2023-10-28","SNT","close",39.9
"2023-10-29","SNT","close",39.8
"2023-10-30","SNT","close",40
"2023-10-31","SNT","close",72.7
"2023-11-01","SNT","close",74.1
"2023-11-02","SNT","close",72.4
"2023-11-03","SNT","close",75
"2023-11-04","SNT","close",79.7
"2023-11-05","SNT","close",71.8
"2023-11-06","SNT","close",63.3
"2023-11-07","SNT","close",64.7
"2023-11-08","SNT","close",65.1
"2023-11-09","SNT","close",62.1
"2023-11-10","SNT","close",61.8
"2023-11-11","SNT","close",59.3
"2023-11-12","SNT","close",60.1
"2023-11-13","SNT","close",62.9
"2023-11-14","SNT","close",59.7
"2023-11-15","SNT","close",60.3
"2023-11-16","SNT","close",58
"2023-11-17","SNT","close",57
"2023-11-18","SNT","close",55.2
"2023-11-19","SNT","close",55.8
"2023-11-20","SNT","close",57.3
"2023-11-21","SNT","close",50.9
"2023-11-22","SNT","close",54
"2023-11-23","SNT","close",54.7
"2023-11-24","SNT","close",57.4
"2023-11-25","SNT","close",56.9
"2023-11-26","SNT","close",56.9
"2023-11-27","SNT","close",54.5
"2023-11-28","SNT","close",55.4
"2023-11-29","SNT","close",54.7
"2023-11-30","SNT","close",57.1
"2023-12-01","SNT","close",57.5
"2023-12-02","SNT","close",58.5
"2023-12-03","SNT","close",57.8
"2023-12-04","SNT","close",59.9
"2023-12-05","SNT","close",64.2
"2023-12-06","SNT","close",62.2
"2023-12-07","SNT","close",61.3
"2023-12-08","SNT","close",62.6
"2023-12-09","SNT","close",63.6
"2023-12-10","SNT","close",62.9
"2023-12-11","SNT","close",57.8
"2023-12-12","SNT","close",58.1
"2023-12-13","SNT","close",60.1
"2023-12-14","SNT","close",60.7
"2023-12-15","SNT","close",58.9
"2023-12-16","SNT","close",58.9
"2023-12-17","SNT","close",57.3
"2023-12-18","SNT","close",56.1
"2023-12-19","SNT","close",55.7
"2023-12-20","SNT","close",57.4
"2023-12-21","SNT","close",57.9
"2023-12-22","SNT","close",59.8
"2023-12-23","SNT","close",60.1
"2023-12-24","SNT","close",57.8
"2023-12-25","SNT","close",58.7
"2023-12-26","SNT","close",58.3
"2023-12-27","SNT","close",59.5
"2023-12-28","SNT","close",61.1
"2023-12-29","SNT","close",58.6
"2023-12-30","SNT","close",62
"2023-12-31","SNT","close",60.7
"2024-01-01","SNT","close",61.8
"2024-01-02","SNT","close",60.7
"2024-01-03","SNT","close",55.7
"2024-01-04","SNT","close",57.1
"2024-01-05","SNT","close",54.6
"2024-01-06","SNT","close",54.9
"2024-01-07","SNT","close",51.3
"2024-01-08","SNT","close",53.1
"2024-01-09","SNT","close",50.6
"2024-01-10","SNT","close",54.1
"2024-01-11","SNT","close",56.3
"2024-01-12","SNT","close",55.1
"2024-01-13","SNT","close",56.2
"2024-01-14","SNT","close",53.6
"2024-01-15","SNT","close",53.9
"2024-01-16","SNT","close",56.4
"2024-01-17","SNT","close",57.9
"2024-01-18","SNT","close",57
"2024-01-19","SNT","close",59.1
"2024-01-20","SNT","close",57.6
"2024-01-21","SNT","close",56.8
"2024-01-22","SNT","close",52.9
"2024-01-23","SNT","close",52.2
"2024-01-24","SNT","close",53.2
"2024-01-25","SNT","close",52.6
"2024-01-26","SNT","close",56.2
"2024-01-27","SNT","close",55.5
"2024-01-28","SNT","close",54.05
"2024-01-29","SNT","close",54.73
"2024-01-30","SNT","close",53.71
"2024-01-31","SNT","close",52.44
"2024-02-01","SNT","close",52.72
"2024-02-02","SNT","close",53.3
"2024-02-03","SNT","close",53.42
"2024-02-04","SNT","close",52.35
"2024-02-05","SNT","close",51.4
"2024-02-06","SNT","close",51.21
"2024-02-07","SNT","close",51.35
"2024-02-08","SNT","close",53.34
"2024-02-09","SNT","close",52.92
"2024-02-10","SNT","close",52.69
"2024-02-11","SNT","close",53.56
"2024-02-12","SNT","close",53.33
"2024-02-13","SNT","close",53.41
"2024-02-14","SNT","close",54.51
"2024-02-15","SNT","close",56.99
"2024-02-16","SNT","close",56.75
"2024-02-17","SNT","close",57.05
"2024-02-18","SNT","close",57.25
"2024-02-19","SNT","close",60.58
"2024-02-20","SNT","close",58.81
"2024-02-21","SNT","close",57.63
"2024-02-22","SNT","close",57.46
"2024-02-23","SNT","close",59.24
"2024-02-24","SNT","close",60.26
"2024-02-25","SNT","close",58.65
"2024-02-26","SNT","close",59.04
"2024-02-27","SNT","close",60.41
"2024-02-28","SNT","close",61.31
"2024-02-29","SNT","close",63.24
"2024-03-01","SNT","close",67.1
"2024-03-02","SNT","close",70.96
"2024-03-03","SNT","close",68.96
"2024-03-04","SNT","close",71.43
"2024-03-05","SNT","close",65.8
"2024-03-06","SNT","close",68.26
"2024-03-07","SNT","close",72.46
"2024-03-08","SNT","close",71.74
"2024-03-09","SNT","close",73.63
"2024-03-10","SNT","close",73.12
"2024-03-11","SNT","close",78.4
"2024-03-12","SNT","close",77.67
"2024-03-13","SNT","close",79.56
"2024-03-14","SNT","close",76.85
"2024-03-15","SNT","close",71.3
"2024-03-16","SNT","close",66.07
"2024-03-17","SNT","close",68.39
"2024-03-18","SNT","close",65.27
"2024-03-19","SNT","close",59.79
"2024-03-20","SNT","close",64.5
"2024-03-21","SNT","close",65.26
"2024-03-22","SNT","close",63.35
"2024-03-23","SNT","close",64.06
"2024-03-24","SNT","close",66.06
"2024-03-25","SNT","close",68.33
"2024-03-26","SNT","close",73.49
"2024-03-27","SNT","close",71.06
"2024-03-28","SNT","close",74.65
"2024-03-29","SNT","close",74.15
"2024-03-30","SNT","close",72.18
"2024-03-31","SNT","close",72.15
"2024-04-01","SNT","close",68
"2024-04-02","SNT","close",63.8
"2024-04-03","SNT","close",63.68
"2024-04-04","SNT","close",65.57
"2024-04-05","SNT","close",64.36
"2024-04-06","SNT","close",64.87
"2024-04-07","SNT","close",67.6
"2024-04-08","SNT","close",70.18
"2024-04-09","SNT","close",68.94
"2024-04-10","SNT","close",67.98
"2024-04-11","SNT","close",69.48
"2024-04-12","SNT","close",62.55
"2024-04-13","SNT","close",55.67
"2024-04-14","SNT","close",58.94
"2024-04-15","SNT","close",56.23
"2024-04-16","SNT","close",55.8
"2024-04-17","SNT","close",54.2
"2024-04-18","SNT","close",55.9
"2024-04-19","SNT","close",55.67
"2024-04-20","SNT","close",60.01
"2024-04-21","SNT","close",59.19
"2024-04-22","SNT","close",61.38
"2024-04-23","SNT","close",62.79
"2024-04-24","SNT","close",60.1
"2024-04-25","SNT","close",59.09
"2024-04-26","SNT","close",59.55
"2024-04-27","SNT","close",59.53
"2024-04-28","SNT","close",57.5
"2024-04-29","SNT","close",56.27
"2024-04-30","SNT","close",54.34
"2024-05-01","SNT","close",54.61
"2024-05-02","SNT","close",53.66
"2024-05-03","SNT","close",56.4
"2024-05-04","SNT","close",57
"2024-05-05","SNT","close",57.58
"2024-05-06","SNT","close",57.91
"2023-05-08","SOL","close",27780
"2023-05-09","SOL","close",27760
"2023-05-10","SOL","close",28040
"2023-05-11","SOL","close",27210
"2023-05-12","SOL","close",28310
"2023-05-13","SOL","close",28330
"2023-05-14","SOL","close",28320
"2023-05-15","SOL","close",28280
"2023-05-16","SOL","close",27860
"2023-05-17","SOL","close",28210
"2023-05-18","SOL","close",27510
"2023-05-19","SOL","close",27380
"2023-05-20","SOL","close",27260
"2023-05-21","SOL","close",26450
"2023-05-22","SOL","close",26160
"2023-05-23","SOL","close",26740
"2023-05-24","SOL","close",25870
"2023-05-25","SOL","close",25850
"2023-05-26","SOL","close",25930
"2023-05-27","SOL","close",27220
"2023-05-28","SOL","close",27670
"2023-05-29","SOL","close",27400
"2023-05-30","SOL","close",28260
"2023-05-31","SOL","close",27850
"2023-06-01","SOL","close",27390
"2023-06-02","SOL","close",28130
"2023-06-03","SOL","close",28100
"2023-06-04","SOL","close",28850
"2023-06-05","SOL","close",26670
"2023-06-06","SOL","close",26820
"2023-06-07","SOL","close",24740
"2023-06-08","SOL","close",24910
"2023-06-09","SOL","close",22880
"2023-06-10","SOL","close",20750
"2023-06-11","SOL","close",20610
"2023-06-12","SOL","close",20000
"2023-06-13","SOL","close",19650
"2023-06-14","SOL","close",19020
"2023-06-15","SOL","close",19320
"2023-06-16","SOL","close",20060
"2023-06-17","SOL","close",20500
"2023-06-18","SOL","close",20190
"2023-06-19","SOL","close",21060
"2023-06-20","SOL","close",21730
"2023-06-21","SOL","close",22510
"2023-06-22","SOL","close",21760
"2023-06-23","SOL","close",22700
"2023-06-24","SOL","close",22160
"2023-06-25","SOL","close",22450
"2023-06-26","SOL","close",21590
"2023-06-27","SOL","close",21980
"2023-06-28","SOL","close",21220
"2023-06-29","SOL","close",24010
"2023-06-30","SOL","close",25100
"2023-07-01","SOL","close",24900
"2023-07-02","SOL","close",25770
"2023-07-03","SOL","close",25440
"2023-07-04","SOL","close",25270
"2023-07-05","SOL","close",25160
"2023-07-06","SOL","close",26150
"2023-07-07","SOL","close",28510
"2023-07-08","SOL","close",28910
"2023-07-09","SOL","close",28120
"2023-07-10","SOL","close",28070
"2023-07-11","SOL","close",28910
"2023-07-12","SOL","close",28740
"2023-07-13","SOL","close",33140
"2023-07-14","SOL","close",34390
"2023-07-15","SOL","close",35290
"2023-07-16","SOL","close",35350
"2023-07-17","SOL","close",34450
"2023-07-18","SOL","close",32890
"2023-07-19","SOL","close",33750
"2023-07-20","SOL","close",32880
"2023-07-21","SOL","close",33120
"2023-07-22","SOL","close",31940
"2023-07-23","SOL","close",32050
"2023-07-24","SOL","close",30370
"2023-07-25","SOL","close",30210
"2023-07-26","SOL","close",32490
"2023-07-27","SOL","close",32560
"2023-07-28","SOL","close",32110
"2023-07-29","SOL","close",32470
"2023-07-30","SOL","close",31390
"2023-07-31","SOL","close",30810
"2023-08-01","SOL","close",31310
"2023-08-02","SOL","close",30470
"2023-08-03","SOL","close",29870
"2023-08-04","SOL","close",30130
"2023-08-05","SOL","close",30000
"2023-08-06","SOL","close",30750
"2023-08-07","SOL","close",30580
"2023-08-08","SOL","close",32090
"2023-08-09","SOL","close",32310
"2023-08-10","SOL","close",32640
"2023-08-11","SOL","close",32820
"2023-08-12","SOL","close",33230
"2023-08-13","SOL","close",32340
"2023-08-14","SOL","close",33640
"2023-08-15","SOL","close",32290
"2023-08-16","SOL","close",30970
"2023-08-17","SOL","close",29800
"2023-08-18","SOL","close",29430
"2023-08-19","SOL","close",30230
"2023-08-20","SOL","close",29900
"2023-08-21","SOL","close",29050
"2023-08-22","SOL","close",28190
"2023-08-23","SOL","close",29530
"2023-08-24","SOL","close",28660
"2023-08-25","SOL","close",27820
"2023-08-26","SOL","close",27610
"2023-08-27","SOL","close",28170
"2023-08-28","SOL","close",27810
"2023-08-29","SOL","close",29440
"2023-08-30","SOL","close",28300
"2023-08-31","SOL","close",26990
"2023-09-01","SOL","close",26510
"2023-09-02","SOL","close",26580
"2023-09-03","SOL","close",26580
"2023-09-04","SOL","close",26450
"2023-09-05","SOL","close",27520
"2023-09-06","SOL","close",26670
"2023-09-07","SOL","close",27050
"2023-09-08","SOL","close",26690
"2023-09-09","SOL","close",26500
"2023-09-10","SOL","close",24830
"2023-09-11","SOL","close",24180
"2023-09-12","SOL","close",24300
"2023-09-13","SOL","close",24900
"2023-09-14","SOL","close",25460
"2023-09-15","SOL","close",25820
"2023-09-16","SOL","close",25900
"2023-09-17","SOL","close",25360
"2023-09-18","SOL","close",26390
"2023-09-19","SOL","close",26870
"2023-09-20","SOL","close",27310
"2023-09-21","SOL","close",26350
"2023-09-22","SOL","close",26310
"2023-09-23","SOL","close",26360
"2023-09-24","SOL","close",26190
"2023-09-25","SOL","close",26180
"2023-09-26","SOL","close",25820
"2023-09-27","SOL","close",26100
"2023-09-28","SOL","close",27020
"2023-09-29","SOL","close",27470
"2023-09-30","SOL","close",28940
"2023-10-01","SOL","close",32260
"2023-10-02","SOL","close",31770
"2023-10-03","SOL","close",32020
"2023-10-04","SOL","close",31310
"2023-10-05","SOL","close",30820
"2023-10-06","SOL","close",31640
"2023-10-07","SOL","close",31570
"2023-10-08","SOL","close",31560
"2023-10-09","SOL","close",30110
"2023-10-10","SOL","close",30140
"2023-10-11","SOL","close",30080
"2023-10-12","SOL","close",29270
"2023-10-13","SOL","close",30070
"2023-10-14","SOL","close",30110
"2023-10-15","SOL","close",29940
"2023-10-16","SOL","close",32550
"2023-10-17","SOL","close",32590
"2023-10-18","SOL","close",31970
"2023-10-19","SOL","close",33870
"2023-10-20","SOL","close",36650
"2023-10-21","SOL","close",39570
"2023-10-22","SOL","close",39060
"2023-10-23","SOL","close",42630
"2023-10-24","SOL","close",40590
"2023-10-25","SOL","close",43740
"2023-10-26","SOL","close",44200
"2023-10-27","SOL","close",43060
"2023-10-28","SOL","close",43050
"2023-10-29","SOL","close",44510
"2023-10-30","SOL","close",47360
"2023-10-31","SOL","close",52130
"2023-11-01","SOL","close",56040
"2023-11-02","SOL","close",56770
"2023-11-03","SOL","close",53110
"2023-11-04","SOL","close",56900
"2023-11-05","SOL","close",55270
"2023-11-06","SOL","close",56260
"2023-11-07","SOL","close",57520
"2023-11-08","SOL","close",57400
"2023-11-09","SOL","close",61490
"2023-11-10","SOL","close",76240
"2023-11-11","SOL","close",76070
"2023-11-12","SOL","close",78080
"2023-11-13","SOL","close",70980
"2023-11-14","SOL","close",76160
"2023-11-15","SOL","close",87350
"2023-11-16","SOL","close",80840
"2023-11-17","SOL","close",79020
"2023-11-18","SOL","close",78710
"2023-11-19","SOL","close",81490
"2023-11-20","SOL","close",75890
"2023-11-21","SOL","close",70110
"2023-11-22","SOL","close",77030
"2023-11-23","SOL","close",75740
"2023-11-24","SOL","close",76200
"2023-11-25","SOL","close",78640
"2023-11-26","SOL","close",77230
"2023-11-27","SOL","close",74340
"2023-11-28","SOL","close",77710
"2023-11-29","SOL","close",79450
"2023-11-30","SOL","close",79530
"2023-12-01","SOL","close",80030
"2023-12-02","SOL","close",84900
"2023-12-03","SOL","close",84610
"2023-12-04","SOL","close",83380
"2023-12-05","SOL","close",83390
"2023-12-06","SOL","close",85330
"2023-12-07","SOL","close",92840
"2023-12-08","SOL","close",102150
"2023-12-09","SOL","close",99440
"2023-12-10","SOL","close",102250
"2023-12-11","SOL","close",96990
"2023-12-12","SOL","close",95210
"2023-12-13","SOL","close",97260
"2023-12-14","SOL","close",103200
"2023-12-15","SOL","close",100450
"2023-12-16","SOL","close",101100
"2023-12-17","SOL","close",97080
"2023-12-18","SOL","close",101300
"2023-12-19","SOL","close",100000
"2023-12-20","SOL","close",111650
"2023-12-21","SOL","close",127300
"2023-12-22","SOL","close",132800
"2023-12-23","SOL","close",146100
"2023-12-24","SOL","close",151650
"2023-12-25","SOL","close",161200
"2023-12-26","SOL","close",150850
"2023-12-27","SOL","close",142650
"2023-12-28","SOL","close",136100
"2023-12-29","SOL","close",142500
"2023-12-30","SOL","close",137050
"2023-12-31","SOL","close",137400
"2024-01-01","SOL","close",146250
"2024-01-02","SOL","close",143000
"2024-01-03","SOL","close",134800
"2024-01-04","SOL","close",141200
"2024-01-05","SOL","close",134450
"2024-01-06","SOL","close",126600
"2024-01-07","SOL","close",120550
"2024-01-08","SOL","close",131450
"2024-01-09","SOL","close",133700
"2024-01-10","SOL","close",138950
"2024-01-11","SOL","close",137000
"2024-01-12","SOL","close",127850
"2024-01-13","SOL","close",131850
"2024-01-14","SOL","close",128750
"2024-01-15","SOL","close",129750
"2024-01-16","SOL","close",134000
"2024-01-17","SOL","close",140650
"2024-01-18","SOL","close",131000
"2024-01-19","SOL","close",129900
"2024-01-20","SOL","close",128150
"2024-01-21","SOL","close",125800
"2024-01-22","SOL","close",116050
"2024-01-23","SOL","close",117200
